Title,PhoneNumber,Address,Company Website,Email,Social medias
BodyHit Pigalle,647836816,48 Rue de la Tour d'Auvergne75009 Paris,https://bodyhit.fr/bodyhit-club-paris-9-pigalle/,contact@bodyhit.fr,"https://www.facebook.com/bodyhitgroup/,https://www.instagram.com/bodyhitgroup/"
BodyHit Paris 9 Place de Clichy,615704437,73 rue de clichy75009 Paris,https://bodyhit.fr/bodyhit-club-paris-9-place-de-clichy/,"contact@bodyhit.fr, contact.placedeclichy@bodyhit.fr","https://www.instagram.com/bodyhit_placedeclichy,https://www.facebook.com/bodyhitplacedeclichy,https://www.facebook.com/bodyhitgroup/,https://www.instagram.com/bodyhitgroup/"
Informations sur BODYHIT PARIS 9 PLACE DE CLICHY ELECTROSTIMULATION,33983304663," Rue de Clichy 73, 75009, Paris ",https://bodyhit.fr/bodyhit-club-paris-9-place-de-clichy/?utm_source=google&utm_medium=SEO&utm_campaign=GMB&utm_content=placedeclichy,contact@bodyhit.fr,
Informations sur BODYHIT PARIS 13 PLACE D'ITALIE ELECTROSTIMULATION,33173715812," Rue Coypel 12, 75013, Paris ",https://bodyhit.fr/bodyhit-club-paris-place-italie/?utm_source=google&utm_medium=SEO&utm_campaign=GMB&utm_content=placeditalie,contact.place.italie@bodyhit.fr,
Informations sur BODYHIT REIMS CENTRE,33625202811," Cours Jean-Baptiste Langlet 30, 51100, Reims ",https://bodyhit.fr/bodyhit-club-reims-centre/?utm_source=google&utm_medium=SEO&utm_campaign=GMB&utm_content=reims,contact@bodyhit.fr,
Informations sur BODYHIT RENNES HOCHE ELECTROSTIMULATION,33223248032," Rue Hoche 15, 35000, Rennes ",https://bodyhit.fr/bodyhit-club-rennes-hoche/?utm_source=google&utm_medium=SEO&utm_campaign=GMB&utm_content=renneshoche,contact.hoche@bodyhit.fr,
Informations sur BODYHIT RENNES LONGS-CHAMPS ELECTROSTIMULATION,33299692805," Centre Commercial des Longs Champs, 35700, Rennes ",https://bodyhit.fr/bodyhit-club-rennes-longs-champs/?utm_source=google&utm_medium=SEO&utm_campaign=GMB&utm_content=renneslongschamps,contact@bodyhit.fr,
Informations sur BODYHIT SAINT-ETIENNE ELECTROSTIMULATION,33665274062," Bd Pierre-Antoine et Jean-Michel Dalgabio 28, 42000, Saint-Étienne ",https://bodyhit.fr/bodyhit-club-saint-etienne/?utm_source=google&utm_medium=SEO&utm_campaign=GMB&utm_content=saintetienne,contact.saint-etienne@bodyhit.fr,
Informations sur BODYHIT STRASBOURG KUHN ELECTROSTIMULATION,33388986167," Rue Kuhn 11, 67000, Strasbourg ",https://bodyhit.fr/bodyhit-club-strasbourg-kuhn/?utm_source=google&utm_medium=SEO&utm_campaign=GMB&utm_content=strasbourgkuhn,contact.strasbourg.kuhn@bodyhit.fr,
BODYHIT Vincennes,648159880,30 rue de l'église94300 Vincennes,https://bodyhit.fr/bodyhit-club-vincennes/,"contact@bodyhit.fr, contact.vincennes@bodyhit.fr","https://www.instagram.com/bodyhit_vincennes_montreuil,https://www.facebook.com/bodyhitvincennesmontreuil,https://www.facebook.com/bodyhitgroup/,https://www.instagram.com/bodyhitgroup/"
Informations sur BODYHIT PARIS 17 TERNES ELECTROSTIMULATION,33147381160," Rue Poncelet 34, 75017, Paris ",https://bodyhit.fr/bodyhit-paris-17-ternes/?utm_source=google&utm_medium=SEO&utm_campaign=GMB&utm_content=ternes,contact.ternes@bodyhit.fr,
BODY IMPULSE,629328882,196 RUE DE LA CONVENTION75015 Paris,https://body-impulse.fr/,,
Body Life Paris,778823509,"19, rue Milton75009 Paris",https://bodylifeparis.com/contact/,contact@bodylifeparis.com,"https://www.instagram.com/bodylifeparis,https://fr-fr.facebook.com/BodyLifeParis/"
Informations sur MyBodynov - Centre SPORT-SANTE et MIEUX-ÊTRE - MONTPELLIER,33499646164," Rue Raymond Recouly 530, 34070, Montpellier ",https://bodynov.com/rendez-vous/?id=BU-EXT-MONTPELLIER-34070,info@mybodynov.com,
BODYHIT Paris Madeleine Opéra,183913584,20 Rue Godot de Mauroy75009 Paris,https://bodytec-club.com/paris-madeleine-opera/,,
Bodytecfit Paris 15 Electrostimulation EMS,766859959,17 Rue Auguste Chabrieres75015 Paris,https://bodytecfit.fr/,f783364@sentry.io,"https://m.facebook.com/bodytecfitParis,https://instagram.com/bodytecfit_paris?igshid=YmMyMTA2M2Y="
Bodytechcenter paris 15 Beaugrenelle - Electrostimulation,981158475,24 Rue des 4 Frères Peignot75015 Paris,https://bodytechcenter.fr,contact@bodytechcenter.fr,
Bodytech Center Paris 2 Sentier,142214515,79 Rue Réaumur75002 Paris,https://bodytechcenter.fr/,contact@bodytechcenter.fr,
Informations sur Boxing Spirit Paris,33687208469," Rue de Pontoise 26, 75005, Paris ",https://boxingspiritparis.com/,,https://m.facebook.com/Boxing-Spirit-Paris-108361774689564
Informations sur Breizh Crossfit Rennes,33650634142," Rue du Buisson 2, 35510, Cesson-Sévigné ",https://bzh-crossfit.fr/,f783364@sentry.io,
Your Body Paris,669116803,41 boulevard des BatignollesRDC75008 Paris,https://calendly.com/yourbodycoaching/15min?month=2022-10,,
Cap Détente Paris 15,170260447,156 Boulevard de Grenelle75015 Paris,https://capdetente.eu/,,
Informations sur Domyos Fitness Club Lille,33320309838," Rue Professeur Langevin 4, 59000, Lille ",https://club.domyos.fr/club-de-lille,domyos.club@domyos.com,
Informations sur GYM CLUB WESTFIELD EURALILLE,33320211292," , 59000, Lille ",https://clubdegym-euralille.fr/,,"https://www.facebook.com/ClubGymEuralille/,https://www.instagram.com/gymclubwestfieldeuralille/?hl=fr,https://www.facebook.com/GymClubEuralille/,https://www.instagram.com/gymclubwestfieldeuralille/"
Informations sur L'Appart Fitness Lyon Valvert,33474729403," Av. Sidoine Apollinaire 22, 69009, Lyon ",https://clubs.lappartfitness.com/46-l-appart-fitness-lyon-9-valvert,"exemple@domaine.fr, -valvert@l-appart.net, donnees-personnelles@l-appart.net","https://www.facebook.com/LAppartFitnessLyon9Valvert/,https://www.instagram.com/lappartfitness_valvert/,https://www.facebook.com/LAppartFitnessOfficiel,https://instagram.com/lappartfitness_officiel?utm_medium=copy_link"
CoachMe,660641312,4 Rue de l'Ancienne Mairie92110 Clichy,https://coach-me.paris,,
Informations sur CrossFit Nimes Arena,33766517019," Rue Stanislas Clément 4, 30900, Nîmes ",https://crossfit-nimes-arena.com/,,"https://www.facebook.com/crossfitnimesarena/,https://www.instagram.com/crossfitnimes_arena/"
Davina Samba,650959796,13 rue Fairdherbe75011 Paris,https://davinasamba.com/,contact@davinasamba.com,"https://www.facebook.com/sambadavina/,https://www.instagram.com/davinasamba_off/?hl=fr,https://www.instagram.com/davinasamba_off/"
Informations sur Eclair Lyon9,33478838937," Rue de Bourgogne 23, 69009, Lyon ",https://eclair-lyon9.business.site/,,
ELITE Club Maisons Alfort,984590074,"153 Avenue Gambetta,94700 Maisons-Alfort",https://eliteclub-94.fr/,,"https://fr-fr.facebook.com/eliteclubmaisonsalfort,https://www.instagram.com/eliteclubmaisonsalfort/,https://www.facebook.com/eliteclubmaisonsalfort/,https://www.instagram.com/eliteclubmaisonsalfort/?hl=fr,https://www.instagram.com/reel/CvY7UHnPzXP/,https://www.instagram.com/p/CvOoCBJp--C/,https://www.instagram.com/p/CvMDOw6vbkr/,https://www.instagram.com/reel/Cu96_b7t567/"
Informations sur Espace 51 - Lyon Confluence La Mulatière,33664515931," Chem. du Pras 51, 69350, La Mulatière ",https://espace51.wixsite.com/espace51,espace51.69350@gmail.com,"https://www.facebook.com/Espace-51-104297764498363/,https://www.instagram.com/espace51_/"
Informations sur Fight Force Montpellier-Sports de combat-Musculation Montpellier,33619897727," Rue Alexander Fleming 440, 34430, Saint-Jean-de-Védas ",https://fight-force.fr/,info@yourdomain.com,
fit20 Paris Assas,623170850,48 rue d'Assas75006 Paris,https://fit20paris-assas.fr/,info@fit20.nl,"https://www.facebook.com/fit20NL,https://www.instagram.com/fit20nl/"
Informations sur FIT AGENCY RENNES ELECTROSTIMULATION,33299696328," Bd de la Tour d'Auvergne 16, 35000, Rennes ",https://fit-agency.fr/,contact@fit-agency.fr,"https://www.facebook.com/fitagencygroup,https://www.instagram.com/fit_agency_rennes"
Informations sur Freestyle Club - Salle de sport Dijon - Fitness,33380743272," Rue Jean Baptiste Lallemand 14, 21000, Dijon ",https://freestyle-club.com/,freestyle-club@gmx.fr,
Gavroche Fitness,663077151,29 rue des Peupliers92100 Boulogne-Billancourt,https://gavrochelab.com/,,
Informations sur Gigafit Dijon,33768832131," Rue Sully 64b, 21000, Dijon ",https://gigafit.fr/club/dijon?utm_source=google&utm_medium=mybusiness,contact-dijon@gigafit.fr,
Gigafit Gennevilliers,669015207,25 All. Maria Casares92230 Gennevilliers,https://gigafit.fr/club/gennevilliers/,contact-gennevilliers@gigafit.fr,"https://www.instagram.com/gigafit.france/,https://www.facebook.com/gigafit.france,https://www.instagram.com/editorx,https://www.facebook.com/editorx,https://www.facebook.com/gigafit.gennevilliers/,https://www.instagram.com/gigafit.gennevilliers/"
Gigafit Issy-les-Moulineaux,146629417,92 Avenue Victor Cresson92130 Issy-les-Moulineaux,https://gigafit.fr/club/issy-les-moulineaux?utm_source=google&utm_medium=mybusiness,contact-issy@gigafit.fr,"https://www.instagram.com/gigafit.france/,https://www.facebook.com/gigafit.france,https://www.instagram.com/editorx,https://www.facebook.com/editorx,https://www.facebook.com/gigafit.issy/,https://www.instagram.com/gigafit.issy/"
"Informations sur Go Swim Bordeaux Latresne centre aquagym,aquabike",33556784389," Chemin de Bernichon, 33360, Latresne ",https://go-swim-centre-aquagymaquabike.business.site/?utm_source=gmb&utm_medium=referral,,
Gotham Sport Club Paris 17,646194215,19 Rue du Colonel Moll75017 Paris,https://gotham.paris/,"hello@gotham.par, hello@gotham.paris, info@domain.ltd",https://instagram.com/gotham_paris17?utm_medium=copy_link
Gotham Sport Club Paris 16,33646194215,9 Rue Gavarni75116 Paris,https://gotham.paris/,"hello@gotham.par, hello@gotham.paris, info@domain.ltd",https://instagram.com/gotham_paris17?utm_medium=copy_link
Informations sur CrossFit Grenoble,33476413802," Rue du Béal 15, 38400, Saint-Martin-d'Hères ",https://grenoble-crossfit.com/,,
I Love My Popotin Paris 14,752535435,89 Rue de l'Ouest75014 Paris,https://institut.ilovemypopotin.fr/,,"https://www.facebook.com/ilovemypopotin/,https://www.instagram.com/ilovemypopotin/"
Iron Bodyfit Electrostimulation Marseille Chateau Gombert,491066700,1 Traverse Grandjean13013 Marseille,https://ironbodyfit.com/,,"https://www.facebook.com/ironbodyfit,https://www.instagram.com/ironbodyfit_france/?hl=fr"
Informations sur Iron Bodyfit Studio électrostimulation EMS Marseille 13 Château Gombert,33491066700," Trav. Grandjean 1, 13013, Marseille ",https://ironbodyfit.com/nos-studios/ironbodyfit-marseille-chateau-gombert/,,"https://www.facebook.com/ironbodyfit,https://www.instagram.com/ironbodyfit_france/?hl=fr"
Kosch,981840829,58 boulevard Édouard Herriot13008 Marseille,https://kosch.fr/,,
Krav Maga 93,777067319,5 Av. Faidherbe93100 Montreuil,https://kravmaga93.com,.5@gmail.com,
La petite Maison de la Beauté,144596256,39 rue Volta75003 Paris,https://la-beaute.paris/,,
Informations sur Salle de sport Lady Concept Toulouse Capitole,33531980139," Rue Sainte-Ursule 13, 31000, Toulouse ",https://lady-concept.fr/salle-de-sport-toulouse-capitole/,ladycitytoulouse@gmail.com,"https://fr-fr.facebook.com/ladyconceptfrance/,https://www.instagram.com/lady.concept"
Informations sur Salle de sport Lady Concept Toulouse Compans,33581343718," Rue de Toul 9, 31000, Toulouse ",https://lady-concept.fr/salle-de-sport-toulouse-compans/,ladycitytoulouse@gmail.com,"https://fr-fr.facebook.com/ladyconceptfrance/,https://www.instagram.com/lady.concept"
Informations sur Le Nuage - Montpellier,33434480480," Avenue de la Mer-Raymond Dugrand 769, 34000, Montpellier ",https://le-nuage.fr/,contact@le-nuage.fr,"https://www.facebook.com/Le.Nuage.Montpellier,https://www.instagram.com/lenuagemtp/"
Like You Fitness Clichy,155468368,14 rue du GuichetFace au 114 bd Jean Jaures92110 Clichy,https://likeyoufitness.fr/,"CONTACT@LIKEYOUFITNESS.FR, contact@likeyoufitness.fr","https://www.instagram.com/likeyoufitnessfrance/,https://www.facebook.com/likeyoufitnessneuillyplaisance,https://www.facebook.com/likeyoufitness/,https://www.instagram.com/likeyoufitness/?hl=en"
Bodytec15 Pasteur,986511955,54 boulevard pasteur75015 Paris,https://linktr.ee/bodytec15,bodytec15@gmail.com,"https://www.instagram.com/bodytec15/,https://www.facebook.com/bodytec15"
Informations sur Lille Métropole Jeunesse Sportive Madeleinoise,33320553019," Rue du Président Georges Pompidou 258, 59110, La Madeleine ",https://lmjsm.fr/,,
Informations sur Miha Nice,33493554018," Rue Tonduti de l'Escarène 21, 06000, Nice ",https://miha-nice.fr/,g.dufrenne@wanadoo.fr,
Informations sur easyGym Montpellier Newlife,33750588345," Av. des Platanes 909, 34970, Lattes ",https://monstudio.team/,"montpellier-lattes@monstudio.clu, montpellier-nord@monstudio.clu",
Moving Clamart,760731970,28 rue de Meudon92140 Clamart,https://movingclamart.com,contact@movingclamart.fr,"https://www.facebook.com/movingclamart/,https://www.instagram.com/moving_clamart/"
NovaFitness Paris 7 Ecole Militaire,182830947,1 place de l'école Militaire75007 Paris,https://novafitness.fr/studio/studio-ecole-militaire/,contact@movingclamart.fr,"https://www.instagram.com/novafitness_group/,https://www.instagram.com/p/ClLaeTtLk2N/,https://www.instagram.com/p/ClDwQOyLNqX/,https://www.instagram.com/p/Ck--brbNhEt/,https://www.instagram.com/p/Ck1GfteLXKu/,https://www.instagram.com/p/CktgIjMLRvl/,https://www.instagram.com/p/CkbiG8yrFIf/,https://www.facebook.com/Novafitness-125695136350553,https://www.instagram.com/novafitness_group"
NovaFitness Paris 15 Commerce,183964742,126 Rue du Théâtre75015 Paris,https://novafitness.fr/studio/studio-paris-15-commerce/,contact@movingclamart.fr,"https://www.instagram.com/novafitness_group/,https://www.instagram.com/p/ClLaeTtLk2N/,https://www.instagram.com/p/ClDwQOyLNqX/,https://www.instagram.com/p/Ck--brbNhEt/,https://www.instagram.com/p/Ck1GfteLXKu/,https://www.instagram.com/p/CktgIjMLRvl/,https://www.instagram.com/p/CkbiG8yrFIf/,https://www.facebook.com/Novafitness-125695136350553,https://www.instagram.com/novafitness_group"
NovaFitness Paris 6 Saint-Germain-des-Pres,142029810,4 rue des canettes75006 Paris,https://novafitness.fr/studio/studio-paris-6-saint-germain/,contact@movingclamart.fr,"https://www.instagram.com/novafitness_group/,https://www.instagram.com/p/ClLaeTtLk2N/,https://www.instagram.com/p/ClDwQOyLNqX/,https://www.instagram.com/p/Ck--brbNhEt/,https://www.instagram.com/p/Ck1GfteLXKu/,https://www.instagram.com/p/CktgIjMLRvl/,https://www.instagram.com/p/CkbiG8yrFIf/,https://www.facebook.com/Novafitness-125695136350553,https://www.instagram.com/novafitness_group"
NovaFitness Paris 8 Saint-Lazare,985077080,16 rue de Moscou75008 Paris,https://novafitness.fr/studio/studio-paris-8-saint-lazare/,contact@movingclamart.fr,"https://www.instagram.com/novafitness_group/,https://www.instagram.com/p/ClLaeTtLk2N/,https://www.instagram.com/p/ClDwQOyLNqX/,https://www.instagram.com/p/Ck--brbNhEt/,https://www.instagram.com/p/Ck1GfteLXKu/,https://www.instagram.com/p/CktgIjMLRvl/,https://www.instagram.com/p/CkbiG8yrFIf/,https://www.facebook.com/Novafitness-125695136350553,https://www.instagram.com/novafitness_group"
NovaFitness Paris 9 Saint Georges,182830949,44 rue Notre Dame de Lorette75009 Paris,https://novafitness.fr/studio/studio-saint-georges/,contact@movingclamart.fr,"https://www.instagram.com/novafitness_group/,https://www.instagram.com/p/ClLaeTtLk2N/,https://www.instagram.com/p/ClDwQOyLNqX/,https://www.instagram.com/p/Ck--brbNhEt/,https://www.instagram.com/p/Ck1GfteLXKu/,https://www.instagram.com/p/CktgIjMLRvl/,https://www.instagram.com/p/CkbiG8yrFIf/,https://www.facebook.com/Novafitness-125695136350553,https://www.instagram.com/novafitness_group"
NovaFitness Paris 16 Trocadéro,171509413,10 Rue Gustave Courbet75116 Paris,https://novafitness.fr/studio/studio-trocadero/,contact@movingclamart.fr,
ON AIR La Courneuve,971493283,45 Boulevard Pasteur93120 La Courneuve,https://onair-fitness.fr/club/la-courneuve/,lacourneuve@onair-fitness.fr,"https://www.instagram.com/onairfitness_officiel/?hl=fr,https://www.facebook.com/onairfitnessclubs/,https://www.facebook.com/messages/t/104598111131207,https://www.facebook.com/OnAirLaCourneuve/,https://www.instagram.com/onairfitness_lacourneuve/,https://www.instagram.com/p/CmZhnc0sdiB/,https://www.instagram.com/p/CaVbBszs60E/,https://www.instagram.com/p/CVSQLq-MMj1/,https://www.instagram.com/p/CU0JJcksNmR/,https://www.instagram.com/p/CTrKr-mMQNv/"
ON AIR La Défense,140909758,15 Parv. de la Défense92092 Puteaux,https://onair-fitness.fr/club/la-defense/,ladefense@onair-fitness.fr,"https://www.instagram.com/onairfitness_officiel/?hl=fr,https://www.facebook.com/onairfitnessclubs/,https://www.facebook.com/profile.php?id=100089709991152,https://www.instagram.com/onairfitness_ladefense/"
ON AIR Levallois Neuilly,184802482,134-142 rue Danton92300 LEVALLOIS-PERRET,https://onair-fitness.fr/club/levallois-neuilly/,levalloisneuilly@onair-fitness.fr,"https://www.instagram.com/onairfitness_officiel/?hl=fr,https://www.facebook.com/onairfitnessclubs/,https://www.facebook.com/onairlevalloisneuilly,https://www.instagram.com/onairfitness_levalloisneuilly/,https://www.instagram.com/p/CligLPhqsf_/,https://www.instagram.com/p/Ckxk3wXKPV9/,https://www.instagram.com/p/Cj5ZOweKXaj/,https://www.instagram.com/p/Ci2j9brKSvl/,https://www.instagram.com/p/Ci0Di0pqq8N/"
On Air Maisons Alfort,153668660,298 rue Jean Jaurès94700 Maisons-Alfort,https://onair-fitness.fr/club/maisons-alfort/,maisonsalfort@onair-fitness.fr,"https://www.instagram.com/onairfitness_officiel/?hl=fr,https://www.facebook.com/onairfitnessclubs/,https://www.facebook.com/messages/t/1936332526679068,https://www.facebook.com/onairmaisonsalfort/,https://www.instagram.com/onairfitness_maisonsalfort/,https://www.instagram.com/p/CligQhZKeka/,https://www.instagram.com/p/CkxkyyWK2Hq/,https://www.instagram.com/p/Ci2j9jwKRQa/,https://www.instagram.com/p/Ci0B22wqbKZ/,https://www.instagram.com/p/CikfNMEoyp6/"
Informations sur ON AIR MONTPELLIER CELLENEUVE,33467419720," Avenue de Lodeve 129, 34070, Montpellier ",https://onair-fitness.fr/club/montpellier-celleneuve/?utm_source=Google&utm_medium=MyBusiness,montpelliercelleneuve@onair-fitness.fr,
On Air Montreuil,672684136,278 RUE DE ROSNY93100 Montreuil,https://onair-fitness.fr/club/montreuil/,montreuil@onair-fitness.fr,"https://www.instagram.com/onairfitness_officiel/?hl=fr,https://www.facebook.com/onairfitnessclubs/,https://www.facebook.com/messages/t/242072870418228,https://www.facebook.com/On-Air-Fitness-Montreuil-242072870418228/,https://www.instagram.com/onairfitness_montreuil/,https://www.instagram.com/p/CihtDr8MQ0q/,https://www.instagram.com/p/Ch4SosauFt4/,https://www.instagram.com/p/Cg_5SjCMwuB/,https://www.instagram.com/p/CgezQkEsuCw/,https://www.instagram.com/p/CgCb5WXMoYc/"
ON AIR Paris 11 Voltaire,950983878,172 Boulevard Voltaire75011 Paris,https://onair-fitness.fr/club/parisvoltaire/,parisvoltaire@onair-fitness.fr,"https://www.instagram.com/onairfitness_officiel/?hl=fr,https://www.facebook.com/onairfitnessclubs/,https://www.facebook.com/messages/t/100881998694548,https://www.facebook.com/On-Air-Fitness-Paris-Voltaire-100881998694548,https://www.instagram.com/onairfitness_parisvoltaire/?hl=fr,https://www.instagram.com/p/Cixnqc_NKNm/,https://www.instagram.com/p/Cikwm4psfd0/,https://www.instagram.com/p/ChkV41Iju33/,https://www.instagram.com/p/ChaCclKMyx1/,https://www.instagram.com/p/ChFmux7D0IR/"
